22296.5281944444	5.20	34.34000	-118.61400	1994-01-17	12:40:36.12
22296.9815972222	5.58	34.32600	-118.69800	1994-01-17	23:33:30.69
22297.0299537037	5.24	34.37700	-118.69800	1994-01-18	00:43:08.89
22298.8815740741	5.06	34.37900	-118.71200	1994-01-19	21:09:28.61
22298.8831481481	5.07	34.37800	-118.61900	1994-01-19	21:11:44.90
22308.4726273148	5.06	34.30600	-118.57900	1994-01-29	11:20:35.97
22358.8890277778	5.24	34.23100	-118.47500	1994-03-20	21:20:12.26
22361.1244675926	5.27	31.73600	-116.19500	1994-03-23	02:59:14.46
22821.3614351852	5.02	34.39400	-118.66900	1995-06-26	08:40:28.94
22873.9444328704	5.36	35.77600	-117.66200	1995-08-17	22:39:59.99
22907.9775	5.75	35.76100	-117.63800	1995-09-20	23:27:36.27
23016.6061689815	5.17	35.76100	-117.64600	1996-01-07	14:32:53.02
23341.8454166667	5.30	36.07500	-117.65000	1996-11-27	20:17:24.11
23452.6422106481	5.26	34.97100	-116.81900	1997-03-18	15:24:47.72
23491.4427083333	5.07	34.36900	-118.67000	1997-04-26	10:37:30.67
23805.2414351852	5.23	36.06700	-117.63800	1998-03-06	05:47:40.34
23806.0255324074	5.04	36.07600	-117.61800	1998-03-07	00:36:46.84
24394.4074537037	7.10	34.60333	-116.26500	1999-10-16	09:46:44.46
24394.4163773148	5.77	34.67817	-116.28950	1999-10-16	09:59:35.39
24394.416412037	5.60	34.24000	-117.04000	1999-10-16	09:59:38.00
24394.5398263889	5.37	34.44150	-116.25250	1999-10-16	12:57:21.06
25034.505162037	5.17	36.01633	-117.87433	2001-07-17	12:07:26.10
25140.3307407407	5.02	33.50833	-116.51433	2001-10-31	07:56:16.63
25178.9834490741	5.70	31.99767	-115.00167	2001-12-08	23:36:10.11
25254.8143634259	5.70	32.31883	-115.32150	2002-02-22	19:32:41.75
26204.9547916667	5.03	35.38983	-118.62350	2004-09-29	22:54:54.24
26460.6540046296	5.20	33.53250	-116.56667	2005-06-12	15:41:46.52
26542.0606365741	5.08	33.15333	-115.64633	2005-09-02	01:27:19.59
26806.1808564815	5.37	32.30667	-115.22783	2006-05-24	04:20:26.01
27432.3000462963	5.10	32.35950	-115.27733	2008-02-09	07:12:04.55
27434.7704861111	5.10	32.32717	-115.25683	2008-02-11	18:29:30.53
27442.945474537	5.01	32.43250	-115.31300	2008-02-19	22:41:29.66
27603.7793402778	5.44	33.94850	-117.76633	2008-07-29	18:42:15.67
27733.1796527778	5.06	34.81333	-116.41883	2008-12-06	04:18:42.85
28020.9550578704	5.08	32.37067	-115.26117	2009-09-19	22:55:17.84
28032.4176388889	5.00	36.38783	-117.85867	2009-10-01	10:01:24.67
28034.0527777778	5.19	36.39100	-117.86083	2009-10-03	01:16:00.31
28122.7839930556	5.80	32.46400	-115.18917	2009-12-30	18:48:57.33
28217.9449305556	7.20	32.28617	-115.29533	2010-04-04	22:40:42.36
28217.9465277778	5.26	32.45333	-115.63200	2010-04-04	22:43:00.43
28217.9515856481	5.70	32.09867	-115.04817	2010-04-04	22:50:17.12
28217.968912037	5.43	32.30000	-115.25950	2010-04-04	23:15:14.24
28217.975775463	5.38	32.26617	-115.29250	2010-04-04	23:25:07.19
28218.0049421296	5.22	31.97883	-115.13417	2010-04-05	00:07:07.92
28221.6975115741	5.29	32.16467	-115.26833	2010-04-08	16:44:25.01
28289.1853935185	5.72	32.70500	-115.91133	2010-06-15	04:26:58.24
28311.9955208333	5.43	33.41733	-116.47467	2010-07-07	23:53:33.48
28537.7413773148	5.09	32.04700	-115.06217	2011-02-18	17:47:35.77
29092.8134606481	5.32	33.01717	-115.55367	2012-08-26	19:31:23.04
29092.873587963	5.41	33.01850	-115.54033	2012-08-26	20:57:58.22
29672.1734027778	5.09	33.93250	-117.91583	2014-03-29	04:09:42.17
30476.3365509259	5.19	33.43150	-116.44267	2016-06-10	08:04:38.70
